,comment
198997, 就爱这种大杂烩😜
854531, 对得起我的期待。
2103805, 爱死了flash
1346622, 黄渤骂人简直笑死
1379956, 比九层妖塔好多了
836167, 蝴蝶飞不过沧海 
803045, 是你，也不是你。
454207, 👍👍棒 超级棒！
1915189, 一如既往的新海诚
355540, 中国超级英雄系列
1379975, 特效、演员超级赞
514039, 今年最好的喜剧片
1266528, 韩寒式，很浓厚。
2032016, 非常好的一部片子
395873, 良心制作    
585230, 这个男人果然怪才
1130485, 喜欢绿巨人~~~
661495, 故事情节非常不错
355640, 真的做的太好了。
1849170, IMAX爽到菊痒
1542461, 妈蛋保护环境呀！
1964549, 挑刺的人可真多 
1724110, 人性比丧尸还恐怖
1491363, 国产电影不错的了
1181475, 韩寒的情怀...
75222, 爷爷奶奶的爱情💕
1578368, 笑过 哭过 就好
739410, 拍给修行人看的。
1096045, 都想敬礼了呜呜呜
2031939, 我能给十星吗？！
854514, 真的很喜欢❤❤❤
2031927, 兔子，狐狸，柯基
2031902, 在电影院看了两遍
768598, 结尾处理相当出彩
526646, 超级好看 搞笑！
1051066, 她是七月亦是安生
2032046, 意象就像流行音乐
910950, 徐峥导演功力不浅
2032214, 好成熟的动画片 
199185, 看的脖子疼😂😂😂
1635242, 我就觉得特别棒！
802938, with him
1145574, 寡妇姐才是总攻！
656593, 喜欢，支持阿星！
2032170, 狐狸真是风流雅痞
854572, 不是过客该多好！
1095963, 后悔没去电影院看
1704582, 就给五分你能咋地
585197, 爱小罗伯特.唐尼
355361, 高水准用心之作！
823536, 最后一幕简直暴击
1915283, 超越时空的爱恋 
1635291, 那样的友谊我也有
565549, 很棒，真的很棒。
1051038, 感动于明亮的眼睛
355431, 我是水军，自来水
355436, 希望中国动漫崛起
395892, 效果很好，推荐。
1379987, 不错！各种不错！
355481, 好看好看好看~~
75113, 我觉得很不错啊 
1266516, 很文艺，喜欢韩寒
1130470, 英雄电影的盛宴！
1542504, 我就是觉得好看!
1118596, 旅途太长补习一下
836161, 喜剧，励志，爱情
2032151, 重新定義我的人生
199131, 甜心大胸就是满分
118886, 看不懂无聊的黑。
1491099, (看完《左耳》)
1368177, 只能说是良心著作
983728, 向缉毒战警致敬。
1360142, 比九层妖塔好很多
1964579, 最熟悉的陌生人。
1542330, 周星星懂电影的。
823468, 美各项都很高水准
1915036, 五颗星都不够我给
2031535, 本年度最佳动画片
1210658, 为什么我觉得好看
2031528, 零差评是有原因的
419809, 师傅，徒儿回来了
1704800, 小时代3票房十亿
1964744, 感人，好期待爱情
1304991, 厂花越看越帅气~
854406, 纯粹的音乐与电影
1964737, 我相信命中注定。
836213, romantic
1915078, 信じて疑わない。
661510, 要凭良心来评判啊
1634633, 期末贺岁片！！！
1379871, 只是为了来打个分
1266636, 电影很好，支持。
1266648, 好看!值得一看。
1346751, 国产年底压轴大片
983382, 挺好看，挺过瘾。
1756446, 人性的反思很精彩
1914993, 谁也不会拒绝纯爱
1634497, 做了一场青春的梦
198463, TEAM CAP
198461, 心疼妮妮还有冬兵
1181463, 好看到爆，有木有
548722, 国庆观影，未失望
760226, 双王合作，吊炸天
1346776, 帅得一脸狗血啊 
1849685, 冰冰比想象中好～
1130532, 绿巨人是真爱啊！
2031470, love it！
1266671, 不错了，值得一看
2031476, 老少皆宜雅俗共赏
419821, 不看真的会后悔。
355930, 我骄傲  我自豪
803236, 相爱的人要在一起
355938, 加油，国产动漫。
823454, 我可以爆灯么？！
1964710, 非常非常有创意！
911066, 欢欢乐乐笑全场。
510092, 太走心了，好看！
983504, 很主旋律，很好看
2031785, 爱死那只豹子了！
2031821, 哈哈哈哈哈哈哈哈
198831, 第一次看漫威电影
803094, 学音乐的大学室友
2031819, 真的真的笑哭  
1964662, 女大三 抱金砖！
198801, 漫威家的，就是爽
548774, 白玫瑰和红玫瑰😒
983518, 抵制毒品！！！！
585280, 喜欢小罗伯特唐尼
803119, 我就喜欢歌舞片…
1379934, 黄渤果然没有坑我
534256, 电影院看的。好片
1145456, 看画面就好了。。
585305, 唐尼太可爱了~~
1964699, 想去这个小镇看看
548749, 从开始笑到结尾😝
419781, 解除法印时候帅炸
300807, 要给大圣生猴子！
355814, 一个字，国漫良心
1915086, 电影好看歌好听~
723278, 怎嘛了？挺好的啊
983406, 特别热血！特别棒
2031722, 笑点很密集，推荐
911025, \(^o^)/~
1205091, 岳父大人五星送上
983473, 真没想到这么好看
1266594, 值得回味的电影。
355767, 多一颗星鼓励国产
1145444, 像奥特曼在一起！
836203, 那股激情那种浪漫
2118774, 萌点笑点都很多～
2032275, 后悔没去电影院看
1205210, 有笑点，有深度。
910643, 超喜欢这三人组的
419545, 看完想疯狂的安利
802694, 那个吻最好看了！
656614, 星爷的电影给五星
1346386, 冲坤哥的颜和特效
1847948, 马克真是臂力惊人
984075, 多出点这种片吧！
548957, 很搞笑，也很感动
802674, 眼睛都给我哭瞎。
2032961, 好…好…看…啊…
984082, 超级燃的主旋律！
1061916, 几乎把眼泪都流尽
526528, 很好看，剧情不错
2103569, 爱兔子，爱梦想！
2032948, 牛局长好像郭富城
1635957, 来来～看美女帅哥
1635951, 无法抵挡的小时代
454774, 总之都是心血之作
199738, so was i
454673, 感觉回到大学时期
910697, 就喜欢看爷们搞基
2032785, 每一帧都是萌点～
2032761, 甜蜜的超完美乐园
2032756, 好看，好看，好看
2032846, 树獭梗可以笑一年
1704386, 崇光帅呆了！！！
1118680, 绿巨人。。。萌死
984040, 绝对五星好电影！
1247113, 当时没看懂= =
1061896, 两个字，真·完美
454696, 比与小时代···
1368137, 坤哥帅爆舒淇美爆
1145764, 毫无冷场，精彩！
454682, 再见 再见 再见
2032972, 强烈推荐不说啥了
1175848, 旅行者一号，泪点
910535, 笑破肚皮的节奏。
1963952, 还好结尾是个HE
1266208, 好看，就两个字，
910551, 算得上经典了其实
1756951, 震撼心灵的丧尸片
2033110, 闪电～哈 哈 哈
1221828, 冲着这社会责任感
854901, 看了两遍！大爱！
454901, 看不逛被恶意刷分
526500, 又哭又笑 很好看
199998, 实在太心疼妮妮了
910505, 既有笑点又有泪点
199990, 真心好看！！！！
823647, 浪漫的一塌糊涂。
2118930, 就是喜欢没道理~
876567, 王宝强最有喜感！
802656, 但我们没有在一起
1240954, 文艺版的人在囧途
199849, 还不错，很过瘾。
2032994, 想把五星全给树懒
354866, 五星看完写影评。
1360189, 中国版僵尸跑跑跑
910619, 哈哈哈哈哈哈哈哈
199837, #我是漫威脑残粉
354880, 就是结局有点仓促
526517, 好看 欢乐 感动
836063, 为梦想的完美童话
2103513, 兔子狐狸萌萌萌！
1963965, 很喜欢，这电影值
854840, 毫不犹豫地五星。
1360190, 革命友谊！感动！
1346421, 比jcyt好太多
454458, 很好很好 会记得
2032422, 狐狸宝宝狂戳萌点
1346483, 原著粉觉得还不错
2032411, 超好看！超可爱！
2103682, 甩喜洋洋无数条街
881230, 妥妥的好评！！！
1247088, 是我喜欢的电影！
910860, 我也看得又哭又笑
2032452, 我爱上狐狸先生了
1635496, 2013夏 利群
565546, 比港囧好看多了！
636723, 舒淇太漂亮了~~
1490793, 为了都灵妹纸！！
802841, 光配乐就想给四星
1095827, 给我看真是糟践了
300990, 多给一星以资鼓励
983797, 昧心的给个满分。
1964338, 看完很满足很满足
983789, 感人555555
1915298, 找真爱，做梦去吧
454385, 当下的青春正能量
2103742, 将是经典的一部。
1192373, 我擦  简直美！
1095881, 超给力！不费脑！
355316, 变身的时候太帅了
355289, 大圣 你缺女票吗
2103720, 非常好看，三遍~
199316, 美队死忠粉打卡！
585161, 喜欢小唐尼的眼睛
199337, 看的我好纠结。。
355304, 国产动画良心作品
585164, 妮妮你萌死我了！
2032322, Awesome!
148857, 复仇者联盟2.5
836138, 人生永远没有如果
2032317, 终于萌一回热cp
526597, 笑点泪点都有啊！
643627, 唉，一万年太久。
1266404, 不错，笑点很多。
1205189, 文艺的伤感搞笑片
1964207, 你的名字是？李倩
2032610, 迪士尼是我爸爸！
2032605, 这乌托邦。用心了
548905, 超级棒，看哭了。
935353, 池塘那段  搞笑
2032739, 不出第二部不能忍
1234698, 去电影院看了两遍
1964156, 超级无敌的好看。
1145700, 钢铁侠拯救世界！
355066, 并不完美但很用心
1266338, 很好看，笑点很多
764998, 爱你的另一种可能
355122, 大圣美哭了！！！
199551, 胸大颜好即是正义
199484, 好喜欢，不想解释
2032508, 适合不同年龄层~
585127, 非常喜欢斯达克！
395976, 国产动画的救星啊
1266385, 为了马达加斯加！
548895, 感叹一下  好看
560854, 太棒，又哭又笑的
1542654, 好喜欢的喜剧结尾
585135, 钢铁侠卖萌可耻！
739577, 挺好的   喜欢
1145667, 值得一看 很不错
1915408, 君、お元気ですか
2103634, 新一代CP诞生！
802792, 梦想 or 爱人
419604, 为国产电影点个赞
1145688, 各路豪杰齐聚首。
2032522, 来看NICK老公
1964224, 有二刷的冲动呢！
1964234, 俗气可还是喜欢呐
585125, 我个人喜欢第一部
1205074, 东极岛~东极岛~
1491825, 五分给我们的青春
453127, 非常棒！！！！！
836361, 看完后 念念不忘
356838, 话说，沙和尚呢？
911691, 谢谢，笑得很开心
1851127, 商业大片的标杆。
1096827, 最强还是hulk
853959, 无法形容的好 ❤
774349, 好口碑名副其实～
888486, 肚子都笑疼了！~
1096795, 一場視覺盛宴~~
1965357, 很棒，看哭了我😭
1493100, 真的很好笑！！！
1633325, 大失所望，但良心
420082, 我爱上了一只猴纸
803727, 你选理想还是爱人
356918, 喜欢，儿时的记忆
2029965, 中国真的拍不出来
453041, 正能量，笑点多！
803736, 人生若只如初见 
548525, 又哭又笑 结束了
1914566, 新海诚集大成之作
2030073, 非常的好看，杜迪
1851206, 脑残粉只给五星。
1304828, 第一次觉得陈坤帅
1368317, 不多说  很不错
935090, 徐铮徐铮你真棒~
1144944, 铁人的表现很抢眼
197252, 个人认为完爆超蝙
1541842, 周星星我好爱你啊
1360013, 墓中的画面很炫酷
1965239, 当新海诚有了剧情
356677, 少有的国产佳作！
640798, 做第一排被吓坏了
935133, 电影里面笑点很多
1756012, 于谦老师演技爆表
1145027, 喜欢鹰眼和钢铁侠
2030301, 城市比森林更难吧
823337, 傲娇那一段超好看
420047, 从新喜欢上孙猴～
764944, 女主渣到原地爆炸
2030368, 满屏幕的反差萌。
15995, 彩蛋里灭霸粗来惹
1578830, 保存在手机里很久
935142, 除了喜欢还是喜欢
1914664, 你的名字叫满分～
289802, 反正跟原著没关系
1633464, 陈东学太帅了稀饭
603691, 要么现在要么永不
2030207, 很了解兔子的编剧
854005, 缺憾也是一种美！
1755957, 比国产强N倍啊。
911653, 末日前笑抽可还行
1736877, 太好看了，好刺激
774362, 因为自己的代入感
935111, 終於看到真心笑的
1096790, 绿巨人是亮点啊！
911614, 笑了就是好喜剧。
1755990, 音效情节都很到位
982732, 张涵予太有味道了
356720, 国产动画良心之作
2118667, 这不是一部动画。
2030250, 欢乐的动物乌托邦
197463, 太棒了效果太棒了
774370, 哭成傻逼了T.T
356737, 场景很像游戏原画
1965309, 刷了两遍，好看。
1755873, 弹幕太搞笑...
1243720, 没啥好说的，赞！
836416, 美，心疼，想弹琴
2029703, 真的太好看！！！
1379519, 比九妖好太多了。
1359985, 国产好莱坞级别!
665179, 动作画面很漂亮！
803852, 活跃而兴奋的音符
2029668, 讲道理我想给六星
1267202, 期待下一部作品~
911922," 笑到抽,不得不看"
935020, 宝宝我爱你！！！
2029642, 年度最佳动画片！
1965583, you name
1965543, 漂亮美丽优雅大方
197002, 漫威爸爸一生推！
1965566, 感觉被日漫圈粉了
197000, 总之比复联2好看
1144866, 要和复联众一起看
911889, 在影院笑停不下来
2029757, 所有的🐼都像你…
1347176, 比九层妖塔好多了
629280, 习惯了五分周星驰
1493614, 女主还是很漂亮的
1222151, 是为片尾曲去的。
1347215, 效果不错，不失望
1292099, 陈坤帅炸了！！！
853766, 是爱情啊 是你啊
196880, 大乱斗什么的最棒
911954, 好电影就是让你笑
548459, 满满喜剧人的诚意
1144848, 穿盔甲的死不掉的
1851731, 太棒了！@！过瘾
1851732, 反正依旧很帅气。
196902, 被美队的美貌征服
1579072, 为了星爷也满星！
884463, 过节看看蛮喜气的
548465, 太好看全程无尿点
196895, 打群架  哈哈哈
1632781, 纯为提分。。。。
395359, 我要给猴子生孩子
1965537, 真巧，我也在等你
560962, 分分钟笑出鱼尾纹
356986, 这次没有让我失望
420127, 已是我心中的满分
1965465, 热门评论是真sb
1914529, 穿越时空的越网友
2029917, 哈哈，太好看了！
803777, 简单又复杂的爱情
1736922, 人性本善？本恶？
395421, 国漫的希望支持！
1267135, 幽默又富有哲理。
1329300, 盗墓题材爱好者~
395442, 中国动画良心之作
1578971, 就是莫名其妙想笑
560953, 很不错 我很喜欢
1417883, 万里长征人未还。
526887, 梗子老，笑点很多
357020, 好有魅力的猴子🐒
1633054, 好喜欢浮夸风……
2029815, 务必多刷的电影~
197054, 甩摩托是最强亮点
1096941, 等了几年，值了！
1493437, 原来青春可以这样
803815, no words
1292073, 可以打十星的吗👏
548491, 从头笑到尾-.-
1267137, 好故事，讲的很好
197092, 五分全给小蜘蛛😤
1359998, 盗墓片的新高度。
1579008, 星爷的的场必须捧
357030, 大圣好帅！！！！
2029848, 好甜好苏好喜欢。
2029837, 细节到炸！必看！
760337, 西游已阅  推荐
118309, 很好，有泪点不错
76844, 满满中国风 力荐
2029825, 通过动物揭示真相
935048, 特别逗，笑点不断
500889, 还好没在影院看…
1633001, 有什么好说的呢~
357041, 不容错过的一部片
198155, 美队二后又一佳作
854256, 年初电影院最佳。
2104020, 善良、勇敢、坚持
1756293, 肉盾大叔好man
2031061, 动物世界终归和平
149189, 萌上了盾铁QAQ
198138, 打的漂亮就够了~
2031049, 迪士尼的成人童话
1118479, 妇联这坑我跳了！
723326, 蛮好的呀我觉得。
2031031, 设计师的饕餮盛宴
836252, 如果我们能在一起
2031027, 兔子和狐狸cp。
2031084, 难忘小火车景色。
2031087, 怎么可以吃兔兔！
149170, 盾盾吻了别人……
911291, 有点想去泰国玩了
2031132, 这对cp太萌啦！
198197, 个人认为拍的不错
803362, 情人节的最好体验
888582, 矮油笑抽了。。。
613660, 就五星！不解释！
16159, 不错，期待第三部
2031100, 喜……欢…………
983186, 向警察同志致敬！
2030957, 树懒 哈 哈 哈
2030955, 迪斯尼重新起来了
2030941, 动画技术细思极恐
1756248, 在高铁上看的。。
548653, 洗脑神曲 一剪梅
2118728, 不错，好看!!!
419933, 很好看！值得一去
803429, 最后留下一行热泪
453605, 起码我开怀大笑了
356305, 猴哥大帅逼！太赞
739100, 特效不错，值得看
453597, 峰峰撑了整部电影
1914829, 动漫还是日本会玩
1205033, 再见，再也不见。
1118478, 笑點無處不在！！
2030996, 跟臭狗看的 逗死
149203, 太爽了，一气呵成
2104025, 苏爆了的狐狸尼克
356238, 国产动漫热血归来
1914830, 已经成新海诚的粉
198072, 一如既往好的漫威
356271, 不错，挺好看的。
356272, 想给大圣生猴子!
1266849, 不错 难得的好片
198358, 心疼我妮阿T T
2031316, 完美ʕʘˑ̫ʘʔ
2103964, 太喜欢兔子和狐狸
2031314, 全程笑的很开心~
1096331, 好看！真心好看！
1247027, 看了两遍，无尿点
911238, 电影不错 很喜欢
1360089, 很棒的电影，喜欢
560907, 再次推荐！刷两次
1096283, 一定要看IMAX
355998, 猴哥不愧是我男神
1756395, 丧尸片我从小的爱
1145359, 为了妮妮跟绿巨！
1418207, 反正我觉得超级棒
1242161, 赞吖～。黑色幽默
356010, 四星，一星鼓励！
2031359, 迪士尼新的巅峰！
356023, 大圣帅我一脸血！
836244, 喜欢电影真好啊。
395698, 挺不错，值得一看
983209, 演技深沉，有力量
1964845, 很不错，值得一看
2031186, 励志正能量电影。
1130554, 第一次约会，五星
395689, 力顶大圣归来~~
1914905, 挺好看，结局很棒
1542232, 星爷的 必须五星
395710, 很不错，蛮感人的
2031254, 傲慢与偏见与动物
1491963, 一切都会过去的。
1849913, 就是大黄蜂真爱粉
1491971, 唉…………………
1118496, 看完觉得挺爽的！
2031247, 06/03/16
836233, 爱情 梦想 人生
1756324, 孔老师实力演技。
1379798, 挺好看的一部电影
854311, 我会永远爱着你的
665194, 比泰囧有意思多了
197718, 喜欢这系列的电影
2104131, 没有什么不可能。
197744, 红女巫事情的起点
1914719, 好！看！一！逼！
935168, 超级爆笑！！！！
1061520, 出乎意外的好看！
2030601, 电影院里看了两遍
356496, ！！！！！！！！
613573, 哈哈哈哈哈哈哈哈
395575, 属于中国人的情怀
2104122, 好看的迪士尼电影
1850682, 还想看遍imax
911533, 又温情，又好笑。
2118687, 好看的不要不要的
1633632, 必须看！！！！！
1914676, 治愈人的二次元啊
1360037, 比精绝鬼城演的好
854075, 每帧画面都好美。
935152, 酒店那段乐喷了！
1723987, 丧尸里面加入人性
1756056, 比生化好太多太多
1578796, 反正我都要笑尿了
2030469, 政治正确的动画片
2030467, 国产动漫要学习的
356568, 太好看了！   
1578786, 这张电影票值了~
2030459, 看完特别想去上学
585520, 就是喜欢唐尼卖萌
2030428, 不得不说，很精彩
1266969, 很喜欢，很韩寒。
1096522, 英雄主义，很欢乐
76071, 心疼湫，椿去湫来
836279, 最棒的爱情音乐剧
197943, 唐尼老公太帅了！
356385, 多打一星当鼓励。
197905, 好看……精彩……
1051100, 不一样的青春故事
2030804, 这个世界是绝望的
803439, 结局可以更好啊！
1322795, 好看，导演别骄傲
76004, 原来鲲是女孩纸😂
1032872, 不做作，很真实。
636823, 喜欢周星驰的电影
568841, 很好看 看了两遍
300658, 国产动画良心制作
1096507,  小罗伯特·唐尼
2030837, 还要继续再刷几遍
613605, 喜欢何必需要理由
149279, 钢铁侠被揍的好惨
1096576, 震动的椅子很给力
2030697, 简直太喜欢了～～
289783, 我是来拉高底线的
836292, 思绪万千，适合我
197802, 想成为其中一员。
823366, 山东的风格很纠结
534203, 超出了我的预期值
713815, 挺好看的，会二刷
1965092, 很轻，很美的爱情
1914777, 和徐晓雨一起看的
2030750, 我要补一遍原声版
2030740, 很多可爱的小细节
983002, 很精彩很热血啊！
2030730, 妈耶可以看一百遍
768634, 人生若只如初见！
2030726, 宠溺笑爆炸（（（
149272, 不知道该怎么评价
1532281, 颗颗。遍地是喷子
1109823, 后面的可能会更好
1888502, 感谢诚哥，感谢！
388599, $ggfvhhj
1224829, 让你乐，让你回味
1109830, 喔~超级好看啊！
1903160, 每一帧都想存下来
1994521, 今年最棒的卡通片
379706, 酷毙了～我的大圣
925008, 挺欢乐的，不错的
1994452, 笑着笑着就想多了
168956, 实力圈粉各路好汉
843660, 爱不得，伤别离…
1888547, 会觉得好燃啊……
764014, 全场抱头痛哭……
1903115, 又欣喜 又耐回味
291709, 不错，值得一看。
815356, 我要打10颗星。
388583, 支持国产动漫吧，
379777, 很不错的国产动画
1994402, 其实想给四星半的
819843, 看完只想嚎啕大哭
1994838, 亮点太特么密集。
1994814, 温情，励志，美好
379570, 萌萌哒话唠小和尚
101293, 眼泪像离弦的风筝
1888285, 给配乐添一颗星。
1241905, 最终就是平凡之路
607748, 5年，我没有失望
1994773, 略微有些期望过高
1994757, 太稀罕迪斯尼了。
379555, 结尾有我的名字诶
388666, 动画片的经典之作
532852, 沈腾没让我失望过
1888259, 我还是被感动了。
2111978, 想要二刷英文版的
1994855, 打算再去刷第二遍
879267, 徐铮这次赚大了！
1994739, 狐狸先生萌死了！
1903181, 不容错过的佳作！
388632, 大圣帅帅哒～大爱
1357971, 坤哥的颜prpr
1994592, 树懒。哈哈哈哈。
924943, 很欢乐，这就足矣
1888376, 很漂亮，剧本很好
1888389, 一定要去看！！！
388627, 看过之后深深沉醉
426033, 真心推荐大家去看
426035, 我是水军 我怕谁
1994650, 献上我的膝盖……
2112035, 真得很不错！！！
1978816, 不知不觉泪流满面
379611, 中国动画归来之作
1137205, 队长好帅！！！！
879272, 笑死了没力气评论
1994693, 请赐我一只狐狸！
2112045, 画质很棒'很好看
379832, 中国动画的一大步
1137133, 爆米花大作，够了
930671, 笑得忘记了一切~
380043, 很喜欢的动画片。
1888958, 真的是被感动到了
1744525, 关于人性 太棒了
101789, 喜欢的 是...
1979084, 我的名字叫。。。
1888986, 完全超出了期待。
729537, 星爷 爱你一万年
168703, 我就站美队的颜！
1994089, 跨越种族秀我一脸
1137070, 太好看了！！！！
1994085, perfect!
843570, 超级喜欢的类型。
1109952, 各种欢乐的大杂烩
1994068, 哇哇哇！好好看！
168675, 一言不合就打架。
1888896, 好看的童话故事。
380017, 国产良心动画 赞
1137061, TMD高潮迭起啊
930662, 基情四射的贺岁片
815557, perfect 
1039658, 很压抑 镜头很美
1889091, 啊啊啊  东京见
380115, 莫名的感动什么鬼
1889092, “你的名字是？”
426146, 看了一遍，非常棒
2112268, 真的不能更赞了！
1889100, “我来见你了。”
925205, 这才是国产喜剧片
930656, 超级好看有木有！
1137042, 哈哈哈哈太欢乐了
380096, 国产最强动画电影
1889001, 二次元日本已巅峰
2112248, 看完之后再来一次
1993972, 好喜欢他们俩吖！
426139, 一星水军要点脸。
380075, 四大天王是女的吗
2112262, 闪电太可爱了⚡️
1889027, 想打10星！！！
925168, 一如既往地温馨啊
1889033, 新海诚最好的一个
770823, 我愿意 再跳一次
711293, 真没那么差~~~
101818, 就是喜欢 没原因
158090, 不错，这集五星！
1297955, 我最爱的重庆男人
110806, 无条件支持国漫。
388557, 真正的良心动画。
1109892, 难得的较好的大片
2112193, 细节做得真心不错
1055447, 蝌蚪演技爆发。。
1720228, 大叔和老奶奶最佳
1994251, 树懒君太搞笑啦！
101653, 很棒！各种感动。
1994280, 高能萌 故事完整
1370320, 黄渤就是票房保证
654265, 我要你爱我现在。
101586, 反正我觉得没辜负
762867, 很舒服的一部电影
531152, 哈哈哈哈哈哈还哈
925053, 全家都笑的很大声
1137119, 果然一群卖萌货！
1355437, 比我家盗墓笔记好
1994309, 棒极了的角色设定
1114508, 赞\(≧▽≦)/
1994166, 自带美瞳北漂兔~
280045, 我觉得挺不错的！
819789, 特别好看 想二刷
1994127, 教父和绝命梗绝赞
1109942, 唐尼大叔赞赞赞！
1994107, 阿閃...笑死了
1370324, 好看，没什么说的
426107, 力推！！大赞！！
1137111, 真的还蛮好看的！
839624, 看完心里好难受…
379917, 大圣大圣！！！！
1888761, 好看 画面特别美
1055425, 喜欢这样的文艺片
925076, 笑的杜子腾...
1979031, 美美美!心潮涌动
1224725, 我也是文艺青年呀
2111783, 超级超级喜欢……
1995574, 太好看啦！！！！
1137398, 蝙蝠侠大战蜘蛛侠
425894, 谢谢你，我的英雄
1995568, 有趣又有创意还萌
930879, 中国喜剧的希望！
1903421, 不俗套的灵魂互换
1294481, 坤哥脸我给满分。
708241, 3d效果非常好。
1995511, 好看的不得了！！
1714419, 这才叫类型片嘛。
1887555, 无业青年约会网友
1995716, 可爱的兔子爸爸💏
169895, 我能一直打下去！
169894, 大队长，小蜘蛛。
726078, 反正我挺喜欢看的
1887535, 超级喜欢，很温情
1720364, 看完好累，揪心！
839498, 节奏紧凑而不紧张
1995492, 树懒快到碗里来！
2111810, 20160313
1995428, 一个今天才看的我
1995411, 树懒那段太好笑了
1887696, 神作啊，神作！！
1887699, 好看不需要理由吧
2111839, 好看~爱树懒~~
1995408, 很用心的一部动画
1995444, 好~好~看~啊~
566887, 强烈期待第二集！
885214, 不错啊，还是搞笑
1195357, 路人转脑残粉……
1720348, 长红姐姐叫我看的
1373141, 赞赞。。好看好看
379160, 嗯 好像还挺喜欢
100613, 中国版的千与千寻
170042, 为嘛我要睡着了😖
1995902, 牛逼的不要不要的
1995865, 一定会回看的电影
388841, 画面精细度五颗星
1180366, 再见，再也不见。
1995839, 不能更棒了！！！
1195313, 冲着脸去的。帅。
594575, 周星驰是明白人。
170055, 就爱看他们打群架
1887300, 反正我喜欢！！！
1114659, 喜欢鹰眼和黑寡妇
434351, 嗯！蛮好。有笑！
378914, 实实在在的五年👍
1995957, 狐狸兔子配一脸！
729954, 真心不错，超赞！
886364, 男朋友都乐抽抽了
530962, 结婚的人感触颇深
708178, 很精彩，特效很赞
563033, 好看，笑的肚子疼
378974, 国产动画的希望！
644420, 因为片尾那几句话
1109465, 每款都是心头爱！
2111731, 看完这个人萌萌哒
2111740, 狐狸很帅，各种梗
379026, 用心就能做好动漫
844011, 相视一笑相忘江湖
1887494, 看这个电影很享受
1887457, 嘤嘤嘤嘤少女心！
2111685, 很不错(ಥ_ಥ)
425866, 这片子绝对燃爆了
100664, 值得12年的等待
1978529, 感觉又相信了爱情
294370, 等看九九八十一难
1184723, 冷式经典  思考
1521990, 不枉期待了这么久
1887719, 电影院看简直震撼
1245089, 为了韩寒，五分。
1298177, 年度国产最佳电影
1995063, 因为树懒给5分~
531057, 这几年最好的喜剧
1202179, 我得再去看一遍。
388701, 变身那里超级帅！
388698, 看过的最棒的动画
1888055, 可以，下个宫崎骏
379434, 总有一天大圣归来
1355314, 喜欢舒淇，美死了
1720307, 丧尸爱好者的收集
379373, 不给满分可以吗😊
425972, 走起！必须支持！
770921, 和爸妈一起看的。
531047, 很有诚意的电影~
531048, 比想象中好点。。
379394, 毫不吝啬的给五星
930822, 反正我特别乐 ~
1978723, 新海诚这部太赞了
1978725, 前前世世画风超美
815201, 遗憾更是一种震撼
101193, 我觉得还挺好看。
819862, 还好实现了理想。
388674, 会让人感动的动画
2111953, 好看，有趣，感动
1978776, 非常棒的一部电影
1903228, 所以，你相信缘么
506151, 真是从头笑到最后
678916, 粤语配音搞笑到爆
1888116, 觉得好看就可以了
1137259, nc粉必须给五星
924816, 笑点低人生欢乐多
169419, 记得看第二个彩蛋
1903260, 全场爆笑 我爆哭
1903256, 画面美，爱情唯美
1888089, 甩支那动画万条街
594526, 黄渤真不愧是影帝
531067, 有温情，会搞笑！
1888106, 片假名的「羈絆」
1994983, 看过最好的动画片
1995323, 满分，无与伦比。
425941, 上映时间不太好啊
1522311, 环保片、震撼人心
2111862, 每一帧都值得看！
1114608, 整个美国的英雄。
815079, 喜欢，我喜欢着他
1887828, 安德烈那你妈死了
1114606, Amazing！
1903333, 就两个字，好看！
839523, 很好，我很感动。
1522334, 和全家人一起看的
839518, 想看无数遍的电影
2111849, 树懒不要太搞笑～
1995363, 想给100个星！
1109575, 5星的爆米花电影
815053, 超级超级超级爱！
1355251, 不错了 有良心。
157821, hhhhhhhh
1522275, 飞机上把你看完了
815056, 情人节去补电影票
2111860, 好看的一部电影～
1532440, 冲星爷也得五分！
1995286, 看了N遍都不腻！
543303, 挺好玩，挺搞笑的
924731, MB太基了=L=
815120, 有梦想就该去追逐
9372, 妇联，不用多说。
425965, 齐天大圣孙悟空，
1133590, 好看，场面很宏大
531042, 值得去电影院一看
1995180, 原来没有在一起啊
1137288, 点体都唔厌噶！！
1109642, 绿巨人你真逆天！
1887903, 总算不用炸火车了
388729, 真的好，没话说！
1995254, 20160305
1275755, 和哥哥，蓝钻4d
388722, 搞笑加温情，很棒
729810, 可以看看热门影评
1522365, 好搞笑，我中意。
566871, Iron Man
656032, 星星的电影给五星
379321, 哎呀大圣与江流儿
380999, 同学推荐去看的。
2115602, 给大人看的动画片
381017, 国产动画的担当！
1992362, 满满都是正能量。
1744163, 郑有美特别像郝蕾
1890440, 脑洞大，幸福美满
380947, 终于有良心作品了
925708, spa那段经典了
1202011, 哈哈哈我喜欢就好
1992380, 三个配音都要看！
1890446, 和狗子一起看的.
167483, 5星给我的小蜘蛛
380967, 太好看了悟空帅炸
1992412, 狐狸是我的卡卡西
1244963, 喜欢韩寒很多年！
167356, 小蜘蛛侠萌翻了！
645309, 看了两遍足见热爱
1992239, 闪电闪电好久不见
1179350, 比小时代好多了。
1372614, 刺激惊险 喜欢 
167359, 漫威比较好的一部
654287, 周星星的独特喜剧
2112701, 超级喜欢狐狸尼克
1523914, 好笑，剧情简单了
