,comment
636166, 这是搞笑片么？从头到尾只有杨迪出来那里我笑了，哎。好脑残。
1646352," 只是因为看过书而来看,还有因为被岳小凤和柯震东吸引来看了."
438354, 唯一的两星，其中一个给李易峰的颜。真的是挺难看的，说真的。
438374, 剧情感觉太单调，太幼稚了。不过李易峰体贴照顾的那段感觉不错
734564, 看了开头就后悔了，可以不糟蹋经典吗，不过王丽坤的演技很棒哟
1466938, 林更新滚粗，王俊凯滚粗，张艺谋滚粗，景田滚粗，排名分先后。
214677, 海报很喜感，剧情很喜感。对于某些纯粹卖弄性的镜头很不喜欢。
1804359, 以我个人对电影欣赏角度，感觉这部电影算不上优秀！一般般吧！
49850, 一如既往的美国式大场面打斗。不过，卖座的不都是这些大片吗？
1820850, 完全感觉不到第一部的时候汽车人和地球人之间亲切的感情束缚了
273735, 感觉就是以拍成电影为目标拍的...没有拍出一些有意义的东西
955468, 两星还是冲着那英那首默的面子。。。真是毁了人家那么好的歌儿
61550, 椿这个婊子早该死了，鲲和湫请连环操我1300回合不要停靴靴
469722, 三观不正，卢瑟黄粱一梦后还是坚持做个屌丝。关键还超级不好笑
57932, 真受不了女主角从头到尾一副白莲花的样子，这剧情真是狗血……
1706505, 音乐不错 画面效果不错 奢华 但是电影本身 就没什么内涵了
1663214, 光是这部小说就有够我吐槽的了，毁我一生，就当支持中国电影了
1469497, 呵呵 我为啥要多给一星？高中时小说没看到结局 谢乖乖虎添坑
299205, 尼玛最后这个大boss是什么鬼，火影忍者乱入？那血轮眼呢！
1819516, 把男女主角所有戏份删除，这片儿还是能作为爆米花电影看一看的
58338, 电影不像电影，只适合作贴画。情节台词尴尬勉强，不看不遗憾。
1617697, 与现在的各种鲜肉国产尴尬烂片比起来 这部不算特烂了哈哈哈哈
531548, 原谅我笑点低 不懂哪里好看了 看了只是因为走路上别人送票了
75994, 我可以给画面打五星，但是内容打不了星，所以只能打成这样🙃。
1592737, 7.27 来霓虹以后在电脑上看的第一部片子 ← ← 舒压。
86418, 人物单薄，剧情莫名，唯一值得肯定的是里面的一些细节想象力。
1645436, 我是来看男色女色华丽背景的，故事拍成电影真让人觉得凌乱不堪
977537, 什么鬼噢。。在东华吭湖畔便当看的，也是晓晓推荐但是无聊到死
962693, 无力吐槽 演员选的渣  就是为了赚看过小说和电视剧的人的钱
89969, 动画还可以，剧情太狗血，本以为是海洋大片，最后变成三角恋…
1236618, 陈柏霖。钟汉良。一半的公路片。片外的人才让我此时回忆深刻。
1016168, 看到那么多好评，我想应该就是自己品味和欣赏能力的问题吧……
1706388, 3部里最差的一部，要不是彩蛋估计就2分了，不过撕逼很好看！
1469248, 如今的狗血剧之前却红的发紫 看来年轻时的智商真的很让人着急
1592738, 见了里面的雄性动物，觉得自己的喉结和胡子都快冒出来了。。。
1175534, 看了十多分钟就cut了，因为所谓的幽默，幽默了大家的智商。
1015285, 拧巴的故事，小时候的七月和她妈妈的演员选得和马思纯挺像的。
1681035, 除了1小时开始的那段偷文件比较搞笑外，其他都是什么鬼...
86460, 故事情节好烂。。看到一堆宫崎骏，看了三分之一就看不下去了😑
132249, 🙄水军太烦了，多一星给了配乐画面和cv。那个谁的cv除外。
947856, 在大为出现之前基本是个喜剧片，差点被我真爱一声吼吓出心脏病
596154, 粗制滥造的特效，不密集的笑点，新瓶装老醋，黄渤舒淇加一颗星
861371, 个人感觉没有别人说的那么好玩，pptv的版本似乎少了点剧情
1897310, 矫情了不适合我。十七八岁弟弟倒是很多感触，果然有代沟了，囧
76123, 任性女为还情不惜弃父母毁村庄，惨备胎用命换命只博绿茶好人卡
437445, 电影毁了同名歌的清纯。故事略扯。蒋劲夫算是里面演技最好的了
1292365, 相对相对中国电影不错。。。。。就是剧场版的古墓丽影加木乃伊
428993, 不知剧情跟片名有什么关系。纯粹是为了给何老师凑票房的- -
1464188, 张艺谋导演告诉大家他想导下一次的奥运会开幕式了，仅此而已！
5154, 钱都花卡司和特效上了，剧本就差了点。不过猩红女巫越看越美。
246276, 不值得浪费钱，没有创新，全是日货的广告，简直就是广告剧情版
1517598, 再也不欠周星驰的电影票钱了。林挺好看，张声音真的太难听了。
50745, 全程尿点，毫无高潮，没有第一部的一半好看，或是我期望太高？
955028, 电影的镜头特别快，没有电视剧的感觉。电影不该是这种商业剧。
1616289, 拍摄风格类似MV，节奏没把握好，故事没讲好，剪辑也不够流畅
261622, 科幻不像科幻，悬疑不像悬疑，给两星因为比交给国家好很多……
526994, 各种段子笑点  满满的恶俗感  黄粱一梦的这种设定缺乏新意
669901, 吴亦凡这什么JB演技，赶紧滚犊子，这台词功底吓得我吃屎一斤
271569, 陆川你真的不适合这种电影，，怎么说呢，就是不好看，真的很烂
1233366, 那个啥，嗯，尴尬（。一星给东极岛之歌一星给预告的话欺诈（）
1617740, 俊男美女们和华服很养眼啊，不过逻辑君去哪了，看完一头雾水啊
735310, 期待了很久星爷的电影，看过之后挺失望的！吴亦凡演技有待提高
611265, 黄渤的疯狂系列，文章的海洋天堂，除此之外，对这两人十分无感
716335, 剧情烂，完全没有主线；演员烂，全程唯一有演技的应该是那条鱼
85971, 国产漫画不应仅仅把目光放在如何“国”上，而应先把故事讲好。
1153856, 没劲= =跟小时代3的水准差不多= =！剪片子的可以去死了
172425, 花钱看IMAX  昏昏欲睡 强撑到最后 前排直接玩起消消乐
595164, 猪妖要是让马里山来演 估计我会考虑多给一星 ╭(╯^╰)╮
1819795," 越拍越差,和老太太裹脚步似的！看到最后都头晕了，简直是煎熬"
86342, 湫，你就像我哥哥一样…湫，你是全世界对我最好的备胎，科科…
1972802, 感觉用华丽的画面来支撑混乱的情节和单薄的人物是一种本末倒置
131147, 神三观。。前面感觉挺好的 后面剧情进行の和屎一样 。。。。
1296845, 不是原著党，所以只有两星，如果有半星，我会加给舒淇的背心。
1705910, 的确是够懒的，如果不是和女的去看，免费的也不要看，给两星吧
151287, 就看大战，我忽略情节。编剧三观问题严重，虎头蛇尾我表示拒绝
1153864, 旅行者一号不是卫星！！！是空间探测器！！那叫“探测器”！！
735100, 星爷，你要是缺钱了，直接把支付宝账号给我们就行了，别这样！
1070164, 表示看不懂，结局的时候，七月到底是死还是漂流？一直没弄明白
1293626, 挺没意思的，优酷上充会员看完了，还好没去电影院去看这片子。
272096, 烂的可以，作为一个鬼吹灯原著粉我说不出任何话，( ´∵｀)
114617, 走心的作品才有资格谈情怀，不然说破大天都只是单纯圈钱，而已
716356, 吴亦凡和林允演技尴尬啊。。。。演员演技拉了电影的后腿。。。
1413824, 剧本渣的跟💩一样，强行讲故事塑造人物，全程看得我秘制尴尬。
437944, 那个竞争对手的乐队吉他手对男主简直是“爱”之深，不带恨的。
703305, 如果周星驰放弃喜剧，正经讲个故事也许就好了。太怀念功夫了。
1293901, 嗯比九层好看，舒淇说话的时候感觉下巴有点奇怪应该找配音的。
172450, 气死我了  美队真是偏心的没边了  还是很气 所以改两星 
438938, 人死了，还整这个。。偏偏要扣上青春 梦想的帽子。特牵强。。
1819847, 大烂片，妈蛋我都说我对剧情零要求了，还能让我失望真是不容易
1377459, 看了后悔，不看对不起水军的电影。豆瓣水军这么猖獗每人管么？
1647663, 看了半小时，没有剧情可言。难道是一人一段剧情我没看懂么。。
1592428, 两星给美女帅哥，华丽的服装，整个故事不知所云，浮华肤浅……
1702886, ………………和老妈去看的…………真的无剧情无深度的撕逼大戏
1465551, 王俊凯开口的那一瞬间 我有点可以原谅景甜了 可惜他说话太少
801801, 找不到哭点在哪？来，干了这碗少女春药！别装逼啦，少女大婶们
1528679, 粗制啊。。。圈钱味儿太浓。跟西游降魔完全不像一个导演拍的啊
726721, 虽然是最真实的西游记，但是真心不好看，看在星爷的份上给2星
1016148, 因为提名了所以跑过去看了一场，嗯…可能我的问题看的我想睡。
695197, 孙悟空大战湖北人！比丘国和红孩儿的设计很有趣，像《红辣椒》
1297180, 电影效果还是很良心的 但故事真的比较平淡节奏诡谲……两星半
681590, 笑点倒是不少，不过就是电影的故事性不强，有点东拼西凑的意思
1702328, 一点也不像个电影，剧情乱七八糟、磨磨唧唧，让问摸不着头脑。
228486, 为什么我觉得一点都不好笑呢，圣母型女主角说的话苍白透顶了。
669710, 脑洞大，暴力多。带了父母去看，但不合适…也不合适带小孩去。
1616433, 不知道怎么打分好了 其实我觉得画面挺美的 剧情嘛 就不说了
1035786, 最后也分不清谁是李七月谁是林安生…大出血的那个女演员挺美…
488864, 原谅我一点都笑不出来 除了情怀歌曲和男女主演之外 都很平庸
527578, 没有无缘无故的爱，也没有无缘无故的恨。屌丝梦醒了还是屌丝。
938557, 笑点到底在哪儿啊？为毛这么高分啊 真是太让我费解好搞的电影
1647995, 看过小说，所以剧情还能跟上，但的确不怎么样，没有差到底而已
1865761, 除了特效啥都没有。哦，看到了无数国内演员打酱油，还有舒化奶
1972672, 日本人奇怪的脑回路。不知道历史无法改变是穿越剧的基本素养吗
726698, 这个西游的故事啊，还是星爷才讲的好吧。。早已不欠他影票。。
1413735, 看看场面还可以……槽点有点多。真是明星云集的奥运会开幕式。
1591086, 不可否认，里面的配乐还是可圈可点的。另外，郭碧婷仙气好重。
1556262, 2016.02.08    比2016春晚还难看…别扯情怀
1616484, 从梦里花落知多少开始就已经不再看郭敬明了~不是我的风格了~
1293432, 我才不管有多少特效不特效，能先好好讲故事，把节奏弄清楚吗？
1515439, 好，现在我还了星爷一张电影票，邓超你可以赔我一张电影票吗？
439034, 我怀着万分真挚的心情遇见了这么一个矫情空洞的圈钱电影，呵呵
1679948, 我就觉得她们几个穿着高跟鞋在满上海闲逛还能互相老遇上挺神的
1869317, 驴粪蛋莫过于此，本来想给一颗星，想想画面的确不错，多给一个
1398187, 借用桃姐的话，这要是别人的片子就算了，这可是张艺谋的片子啊
1684440, 没看到东方明珠前真没感觉是上海。。确实可以标记成动作喜剧片
432893, 一个超长版的MV  负三分 五星给好看的李易峰 ！所以两星
143459, 真的是超敷衍的一部，只有机场PK那一段还能看，前后都瞌睡。
1398299, 这个片子如果是任何一个普通导演拍出的，可能骂声没有这么惨烈
1684465, 觉得衔接得没有前两部好，剧情有点跳脱。但是演员不能更养眼～
1451265, 整个观影过程感觉尴尬，简直是长城上的抗饕餮大型运动会开幕式
803820, 2017-2-23 NMIT微博推荐，豆瓣八分之 好滥片呀
1397990, 景甜的脸出现的那一幕，镜头拉远时，这部电影也就走远了。。。
1915192, 莫名其妙的爱情+混乱的时间线——来自一个少女心已死的老阿姨
1398104, 一颗给老谋子，一颗给呆萌和其他喜欢的演员们，但是剧情什么鬼
1543008, 张雨绮的声音真的太难听了。。。最后的那片海是在哪阿，喜欢。
74870, 看着心火，三观不正。美术虽然模仿严重，但完成度还是挺高的。
252467, 除了片名。跟原著仿佛没有半毛钱关系。除了特效，看不出还有啥
480081, 直男直女癌电影 总觉得教室里老师的戏在学阳光灿烂日子冯小刚
1450852, 场面还可以，剧情就不吐槽了，只能说张艺谋已死，景甜还活着！
514494, 整个剧只是为了说明”只有得不到的才是最好的“么 -_-!?
1689944, 前面两部至少还看懂个大概，这部就完全不知所云了，四还要看吗
1689987, 该片告诉我们：不要轻易说对不起，这样你的对不起才超有价值！
1689989," ...至今最烂的一集,基本毫无剧情可言,两星是给郭采洁的."
250717, 泰捷/画风很美风景很美场景很美，就是故事莫名其妙，演员木讷
1398402, 确实是人多力量大，难得本土能拍这种“大片”，稍微给点鼓励呗
1816164, 年度最佳广告。幸好我只是为了看看所谓全程IMAX什么效果。
1598230, 勉强看看服装布景吧，脸都懒得看，剧情也没有，郭采洁很出彩。
1612708, 如果不看前面1个多小时，是无法感受片尾彩蛋带给人的惊喜的！
1197304, 无非一部美型版的人在囧途 plus王珞丹的声音是杨幂配的吧
1280672, 一个奇幻冒险故事 推动剧情居然要靠内部的撕逼扯皮和回忆往事
1610968, 我真不好意思说我看了 纯属看热闹 郭采洁演的不错 气场够了
312099, 脑残的对白，智障的剧情，平庸的配乐。画面没得黑，确实漂亮。
118488, 看到最后就想说 这鱼咋还不走 再不回去他妹妹他都认不出来了
609103, 一万年太久了，我要你爱我现在   喜欢的是紫霞仙子和段小姐
958151, 这两星我给佟大为的应晖！剩下的黄晓明杨颖神马的统统滚粗啊！
1547405, 挺无聊的，特效也就值三毛钱。唯一好笑点的就是警察局那段了吧
14746, 不知道在讲什么…因为我睡着了……漫威版AKB48，哈哈哈哈
1397751, 实在太不喜欢看景甜了，然后网友说的开幕式还是很有道理的……
1690482, 真的是看不下去。这次故事情节不是和2一样，还演得特么狗血。
770178, 和雨中曲相提并论真是有辱经典，如果撇开歌舞，剧情根本没法看
675663, 礼貌性给两星，妖怪特么丑的辣眼睛，外星红孩儿我只想拆了它！
1408057, 这很张艺谋，大场面神似当年的黄金甲，剧情很简单，给个两星吧
1612896, 郭采洁和柯震东一人一颗星。虽然郭采洁的声音很不适合演御姐。
165197, 搞笑的标签还是很贴切的，不单单是剧情，更多是混乱的故事结构
479419, 玩腻了漂亮妞就开始怀念家里永远支持你的丑妻，恶心的直男心理
1399523, 细节太过于简单化，女主演技尴尬，除了掏粪男孩，她演技最差。
203562, 弱智的表演，简陋的布景加上上个世纪的笑料，组成了这砣垃圾。
1869545, 感觉是四部里边最差的一部……从头打到尾，植入广告太硬了……
1526277, 周星驰完了，江郎才尽。一分给环保主题，一分给漂亮的张雨绮。
432567, 哈哈哈哈哈哈，没有那么不堪啦，忽略逻辑问题比小时代好太多啦
696426, 虽然只在回忆里出现了几个镜头，但是舒淇的段小姐仍然全场最佳
696425, 不是一部完整的电影，有点像特效表演，林允的胸也加了特效吗？
252431, 把盗墓的故事改成打外星人的本子，看在特效的面子上给两颗星吧
977083, 明明都是没什么深度的正派人物，相较起来还是张涵予有魅力啊。
1196985, 在路上，会遇见，也会离别，也许会重逢， 但更多的是后会无期
1060077, 除了撕逼的一段我觉得没有地方出彩，不知道为什么口碑如此炸裂
78901, “我们既不是人，也不是神，我们是其他人。”黑人问号.jpg
1689522, 镜头把控得真的很好，配乐超赞，但就是剧情离谱得要死有木有！
118926, 悲莫悲兮生别离，乐莫乐兮新相知再见，再也不见～就让往事随风
96539, 想要讲很多大道理，但又无剧情支撑，未免为赋新词强说愁的感觉
1847737, 如果不是有机器人情节基本不用看。我都忘记自己有没看完了。。
41279, 一流的音效  二流的故事  三流的翻译 严重低于预期 失望
1546508, 星爷的电影，果然只能由星爷来演，其他人简直浪费表情。太僵硬
263431, 真是。。除了黑化后的sheirly杨。。毫无吸引人的点  
1815934, 卖拷贝说：你说我插广告卖爆炸，我就插广告卖爆炸给你看...
946281, 其实剧情还行  不过黄晓明和杨幂在本篇的演技实在是像个笑话
1689828, 为什么neil这个角色选了一个羊肉串大叔，好好说中文不行么
1689836, 一星给顾准。看完之后彻底喜欢上他了。一星给郭碧婷，真漂亮。
1816063, magic hour的确多到发指，然后还是一贯的各种WTF
1612651, 除了函数脸 其他的送两颗星    一群男的演的吃翔 不说了
213636, 两颗星加给张蓝心的美腿，舒淇吴彦祖以及林青霞的最后惊鸿一瞥
1689872, 剧情狗血，但俊男美女总算养眼，画风不错！适合一边吐槽一边看
852140, 可能自己觉悟不够  并无感  剧情很简单  有些情节很尴尬
227856, 虽然成龙很拼，但是已经过时了，不是什么东西用拼就能有回报的
118819, 感觉好浮夸，情节完全是理科男的意淫，抒情那么多只觉得好尴尬
480223, 不好看，隔着屏幕都能感受到浓厚的尴尬，无耻，强行卖弄笑点。
667502, 我原以为我看到了我想要的纯。。最后的得到的却只是《七龙珠》
507993, 小品汇总，这样品质的电影票房居然不错，中国当今的电影市场阿
2605, 几乎每个部门都没有正常发挥，拼凑出一个差强人意的所谓大片。
944133, 虽然我认识导演，但不得不承认它甚至不是部电影，只是部言情剧
1398830, 看着那么多好电影没人买单 而这种片子火的不远不要的就很心疼
250765, 特效摄影等附属产品都很好，但讲好这样一个简单的故事很难么…
1523700, 用台湾话来说就是超失望的你造嘛 张雨绮全场装扮是来卖肉的？
677283, 很久前看到卡司里面的鲜肉们时吊在空中的担心终于墨菲效应了。
1689679," 其实笑点真的很好诶,但是剧情和催泪占的主要部分实在烂到爆."
263394, 修手机时店里放的，看的时候好想把手机要回来玩啊，不修了成么
1689622, 一塌糊涂……郭敬明你拍自己写的书，难道就不能忠于原著了么？
430344, 只有李易峰眼神还够看。大老婆捉奸跟踪挑拨离间戏码也是够了。
853195, 满怀期待来看电影。发现拍摄手法还不错以外。故事线都很一般。
1144967, 我觉得一部非常一般的好莱坞电影，可能是我不太熟悉美国漫画吧
1407635, 莫名其妙的，我们的万里长城，我们的古代神兽，就这样被毁了。
1279638, 特效上算是用了心的，技术上的实践比影片本身的意义要大很多。
1012680, 太特么矫情了.... 有话好好说有逼认真撕大家都不要作了乖
729875, 对，大决战就是，让吴亦凡来比谁更大，而不是比演技谁更尴尬。
1657009, 看看枪版得了…不说去电影院就我觉得，高清都不值得等，，真的
1395108, 一分给美女，完全与剧情不搭，一分给砸的钱，也真是难为您了。
1692125, 一颗星给唐宛如的搞笑，半颗星给南湘的美貌以及对顾里的欣赏。
433746, 感觉不真实。弄一帮小鲜肉来做卖点，碰巧我对这帮小鲜肉无感。
1180436, 笑料有点硬掰的感觉 一起去的朋友看到睡着了 确实很无聊的说
1692081, 撕逼大战，幻灯片电影，后期比拍摄时间长……已经无力吐槽。。
1395167, 全是套路！说景甜毁了这部片的太抬举她了，她还没这么大本事！
1145860, 说实话，只能给两星，因为纯粹就是个大片+烂片，没什么意思。
628887, 比长江七号好一点点，期待周星星再次横空出世的同志可以休矣。
1683871, 看完觉得自己智商被侮辱了！！！ 太扯了！撕逼继续叭 =3=
675535, 特效确实不错～不过越往后看越不知所云。超讨厌红孩儿的设定。
1526656, 林允和邓超的爱情看了好尴尬，罗志祥做饭的那一段看了好残忍！
311299, 1.对于国产动画来说，还是很有进步的！！2.拍的真他妈难看
1691897, 看完就忘记剧情。主要还是看脸看服装。剧情和演技都没有。。。
1452980, 景甜，外国人，其它人的戏份一比一比一吧。场面大，剧情没有。
1868885, 真心求少喝点蛋白粉。。。为什么人类在机器人面前变得如此弱智
516641, 其实真的很没劲儿…主要观看人群还是80后吧，类似于贺岁片。
1692029, 看完已经无力吐槽了 看这个电影还不如去隔壁星爸爸喝杯咖啡呢
1522612, 好，现在我还了星爷一张电影票，邓超你可以赔我一张电影票吗？
1692054, 一星给郭采洁一星给秘密，小四是一秒变逗比吧，这画风不忍睹啊
252596, 陆川尽力了。但是凡是最后以”尽力了“作结的不就是没搞好嘛！
266958, 好好的探险片变成了魔幻片，中途还穿插着颂芝的声音我也是醉了
1597368, 剧情。。。。0星。全篇气质。。。。1星。柯震东。。。。1星
859776, 我的笑点有点高，看完全片后想睡觉！离评论和票房太远点了吧！
267218, 建国以后还能出现这个，不过叙事确实很乱，有点莫名其妙的感觉
1394543, 大概是提前看了太多一星差评有了思想准备，居然觉得还好……😂
118009, 不喜欢你们这种营销模式，黑其他影片抬高自己，没看过也给2星
1394333, 想起权利游戏里的守长城，防异鬼，BHO 制作应该比这个好。
1597114, 我给两星  不能再多了  这就是一个半小时PPT和一只MV
1394612, 一部除了特效一无是处的电影 堪称尴尬版《北京奥运会》开幕式
603439, 打怀旧牌，打老梗牌，打暴力牌，赢到的是金钱，输掉的是底线。
696116, 迟到错过前面十几分钟，吴亦凡的演技真是……什么鬼，看的尴尬
603419, 正如想像中烂，感人又不感人，搞笑又不搞笑，毫无特点毫无特色
250040, 陆川连当初《南京，南京》巷战那场戏的场面调度都忘了怎样使了
97145, 苍白到可笑的剧情，虽然有不错的美术场景，中国上古文化的运用
250027, 为“让孩子先走”多给一颗星。PM33，又看见我们王老师啦！
1522445, 真没有觉得好看，更不觉得好笑。因为是周星驰拍的吗？票房好高
728037, 还行，猪八戒好可爱。凡凡和林狗好差劲，看他们的对手戏好难熬
1597684, 生硬牵强，不接地气，但是比富春已经好多了，郭采洁还是不错。
213151, 对不起…我都吐槽无力了好么，给两颗星是我被那外国小妞逗乐了
1396634, word天....能找出一点有逻辑和接地气的地方吗....
433300, 不喜欢小鲜肉耍帅，还是卖萌比较好，蒋劲夫简直要把自己作死。
628251, 比起之前的大话西游，公里退步很多呀！看完之后，不想再回忆！
721023, 只能说有了星爷这块牌子，完全没有剧情，而且演员的演技懒到渣
1396378, 呃，电影拍得不知所谓。要不是场景做得很壮观，真的不想给分。
1548081, 就是不喜欢这么低俗的环保宣传片，还硬要拍成童话残害大众审美
226531, 正能量 主旋律 神逻辑 ”他们也是偷来的 这叫还 不叫偷“
1597661, 表演感觉无比的做作和假，郭敬明胃溃疡我胃痉挛。没觉得拜金。
433358, 拍得比较破碎 剧情昏昏欲睡 看了一半才发现谁是女主。。。。
912465, 笑点做作，肉麻无聊再加点基情，主要是王宝强这个人设太差了！
1691348, 唐宛如一星 Neil一星 背景音乐一星 路烧宫洺太丑扣一星
118403, 披着华丽的外衣，却掩饰不了剧情的硬伤。期待越大，失望越大。
118458, 看完实在太痛苦了，这么好的配乐，这么好的框架，真浪费，臭鱼
1848035, 各种商业广告插入2333 结尾简直超人打完怪飞回归母星系列
250427, 这要是电视剧也就是前三集的节奏，制片你钱都花道具场景上了吧
1197498, 整部影片太平淡了，开头还可以有笑点，后半部分也没有惊喜。。
677724, 感觉 吴亦凡说的对 有问题的是他 搞得大家都不开心[微笑]
624335, 好看吗？！20分钟就能讲完的故事絮絮叨叨讲了快两个小时==
1273617, 无聊当有趣，自说自话，作为商业片的娱乐成熟度着实低得可怜。
266495, 看完后脑子里只剩李晨的光头、姚晨得短发和唐嫣的啊！啊！啊！
1396367, 张艺谋导演的影片每部必看，然而刚看完的这部，唉，失望。。。
250246, 把那个年代的神秘事件放进去的主意挺好的呀，可惜剧作太弱……
914595, 去年和相亲的妹子看的，他在那里咯咯咯傻笑。而我都快睡着了。
1843169, 2星半 这个系列已经基本形成了高潮部分反倒最让人难受的传统
1597507, 也许我们都还没有强大到默默地去接受别人过着自己想要的生活。
1613155," 没有影评说的那么不堪,只能说这绝对不在我看过的烂片的前5名"
149207, 太长了 30分钟左右是完全可以剪掉的。中间两派打架最有看头
1691616, 说实话= =真的很难看，电影院里很多人没结束了就走了= =
263098, 陆导真是马不停蹄的，稳稳当当的，一步一个台阶的往下出溜呀！
1452739, 哈哈哈，印象最深的就是片中出现雾霾，映射了放孔明灯的危害。
118216, 故事主线也太……还有些情节意味不明……还有不要带小朋友去看
433646, 两颗星，一颗给李易峰的脸，一颗给蒋劲夫的身材，哈哈哈哈哈哈
1597450, 一部超长的mv，不明白小四想表达什么，是一部对自己的yy吧
1600862, 小四那一定是看了100遍 sex and the city
1180648, 和他的小说一样，空有特例独行的想法，却没有真实内涵的深度。
912430," 怎么说呢，就电梯里的俩2B我笑了。
期望太高，看完失望。"
1195099, 根本不是电影，只是影像加段子堆砌，多一分是因为段子挺搞笑的
478703, 虽然笑点很多，但是对其中折射的价值观等主题思想实在不敢苟同
1600869, 我手贱。有几个我感觉还不错的演员，都毁了，都毁了。何苦呢。
47803, 打戏无聊，无亮点，人太多。不及第一部。为了超级英雄两性星。
1396277, 作为一部烂牌，它太烧钱了。景甜打怪必杀技，旋转跳跃插你眼。
266674, 看预告就行了，之前还行，但是从昆仑山出来就开始变成烂片了。
1121525, 很崩溃，看了三分之一看不下去了。看来我有点排斥这类科幻片。
628419, 花了120块钱看的烂片.....@菌儿 ...一定要有自信
914542, 老公说是否我们的笑点比较高，怎么就觉得这喜剧不怎么好笑呢？
1758814, 不知道怎么这么多人追捧，要不是旁边有人，我真的早就给关上了
433511, 原来演技最好的是谢娜张云龙。还不如来撕逼的，这种不痛不痒，
676413, 一直宣传以为是周星驰导的，请徐克做特效。特么的原来被骗了。
1447224, 对的起长城两个字吗？打着长城的名义弄成西方魔幻还没魔幻好。
1600279, 整部片还不如片尾花絮，是我没看原著小说 还是我品味不够高。
945367, 还好是没给钱看的，剧情和原著一模一样，但是咋就觉得不好看呢
127181, 同去年的大圣归来相比，不对，拿它跟大圣比，那是给大圣抹黑。
1599597, 感觉拍的很表面，特写太多，简溪太丑。服装不错，复合人物气质
853034, 歌不错。可能评分太高希望太大了，第一次看电影差点看睡着了。
431327, 虽然有秦老师的歌，可是不打低一点感觉对不起认真做电影的人。
1897803, 除了言叶之庭，不是很欣赏得来他的其他部作品，是我品味的错。
945448, 整个片子毫无高潮。。。。当喜剧片看的，黄教主一哭大家就笑了
2709, 打混看此片 太长 太没有亮点 2016·2·2 23：30
1832013, 前三部都没看过没有变形金刚情结单纯觉得没有给高分的理由真的
1599757, 其实没想象中辣～膜差，至少结尾的片花和选演员上各有一星吧～
804230, 真的不爱看歌舞片，强忍着看完也没任何感觉，那女主我都不感冒
95950, 除了音乐与美术，没有什么值得给星了，泪点再低，也哭不出来。
1879333, 也是不知道哪点值得哭，插曲突然出来还以为自己在看印度喜剧片
119724, 一颗星给男二，另一颗给画风，剧情负分，台词羞耻，华而不实🙄
1916097, 音效不错，杜比全声景厅里duangduangduang的。
1445397, 本来我看电影都不评分的  看到人民日报的文章我决定来打个分
676360, 17.睡了一觉起来姚晨变妖怪了，彩蛋真心比正片好看，就酱。
264706, 看完有两个疑问：1.为什么要买版权？2.为什么要选赵又廷？
1403272, 这电影有点傻逼啊！话说景甜真的是突兀啊！tfboys也是！
511254, 童年歌曲大汇总？尹正小哥颜好，最后左小祖咒出来是几个意思？
264747, 虎头蛇尾，没怎么拍出原著的赶脚，最后的那首英文歌……败笔！
1445149, 人物塑造差，逻辑牵强，叙事差。除了场面和特效，确实很一般。
1012156, 布尔乔亚梦的两面：岁月静好的幸福家庭vs说走就走的一场旅行
676562, 不是我滤镜厚 我敢说 吴亦凡自打嘴巴那场戏 是他演技巅峰！
1403083, 没一个人演的好！！！景甜背景太深 彭于晏干嘛接这个……醉了
96095, 情节看的尴尬  画面还算不错。感觉中国编剧的故事梦里略差。
1525929, 全程看下来，要剧情没剧情，要特技没特技，各种尴尬症，两分吧
264551, 看的时候就觉得陆川要被原著党喷出翔了，但是特效真得不赖啊～
1406285, 你景甜是我见过史上最无力的主角，没有之一🤦♂️🤦♂️🤦♂️
95609, 剧设太差，这么美好的传说怎么就产生了这么愚蠢的的爱情故事！
227383, 典型的成龙片，白开水，无惊喜无笑点，看十分钟就能猜到结局。
431463, 没有车祸的青春片是不是就不完整了？？？结局有些莫名其妙。。
251663, 特效还可以。。但搞不懂boss放主角回去杀自己是什么意思？
264568, 从头到尾都不知道到底想讲什么，到底跟盗墓有神马关系。。。。
1870579, 基本上都是打斗、逃亡，剧情太简单。不过画面做的还是不错的。
607915, 票房如此高，难道是因为我看电影多年口味变叼了不懂欣赏了吗？
1686038, 演员：5分 造型：8分 剧情：0分 创意：0分MV式的电影
1446059, 也就看看特效吧 对这种没有剧情靠明星堆砌的影片都没什么好感
1275616, 难看。演员加两颗星。看到导演是乌尔善，就不用抱什么希望了。
46452, 睡着了 中途醒来几次 不是寡姐在勾引绿巨人 就是在内斗乱斗
11717, ［剧透］快银血太薄了擦一下就挂，黑寡妇的过去拍的像个恐怖片
1660078, 虽然支持书，但是第一次拍电影就分上下部，让人感觉诚意欠缺。
509770, 这片子这么火，看不出哪里好看了。两星给夏洛和马冬梅的爱情。
1445987, 除了特效和服装道具以外，没什么可说的。木有剧情，木有剧情！
264103, 还好没去电影院看。否则一定会睡着吧。简直了。瞎扯淡的功力。
263963, 陆陆续续看完了，后来变成了狼人大战。。。没看出啥优点。。。
956750, 流水账，黄晓明演的真垃圾，何以琛哪像他那样哭。不如电视剧。
1685805, 演Neil的李贤宰完全就是个小精灵啊 长头发的狗啊 好可爱
483247, 不知道被极赞的原因。渣男悔过却要用这种方式，剧情太圣母了。
1685825, 是不是不在电影院看电影，电影都会变的难看点。真是烂出水平了
